time,rpm,speed
67.3,0,31
67.4,0,15
67.5,0,15
67.6,0,30
67.7,0,30
67.8,0,30
67.9,0,30
68,0,30
68.1,0,30
68.2,0,30
68.3,0,30
68.4,0,30
68.5,0,30
68.6,0,30
68.7,0,29
68.8,0,29
68.9,0,30
69,0,30
69.1,0,29
69.2,0,29
69.3,0,30
69.4,0,30
69.5,0,30
69.6,0,30
69.7,0,30
69.8,0,30
69.9,0,9
70,0,9
70.1,0,9
70.2,0,9
70.3,0,9
70.4,0,9
70.5,0,14
70.6,0,29
70.7,0,29
70.8,0,29
70.9,0,29
71,0,29
71.1,0,29
71.2,0,29
71.3,0,29
71.4,0,28
71.5,0,28
71.6,0,28
71.7,0,29
71.8,0,29
71.9,0,29
72,0,29
72.1,0,29
72.2,0,29
72.3,0,29
72.4,0,29
72.5,0,29
72.6,0,29
72.7,0,29
72.8,0,29
72.9,0,29
73,0,29
73.1,0,29
73.2,0,29
73.3,0,28
73.4,0,28
73.5,0,28
73.6,0,28
73.7,0,28
73.8,0,28
73.9,0,28
74,0,28
74.1,0,28
74.2,0,28
74.3,0,28
74.4,0,28
74.5,0,28
74.6,0,28
74.7,0,28
74.8,0,28
74.9,0,28
75,0,28
75.1,0,28
75.2,0,28
75.3,0,28
75.4,0,28
75.5,0,28
75.6,0,28
75.7,0,28
75.8,0,28
75.9,0,28
76,0,28
76.1,0,28
76.2,0,28
76.3,0,28
76.4,0,28
76.5,0,28
76.6,0,28
76.7,0,28
76.8,0,28
76.9,0,28
77,0,28
77.1,0,28
77.2,0,28
77.3,0,28
77.4,0,28
77.5,0,27
77.6,0,27
77.7,0,28
77.8,0,28
77.9,0,27
78,0,27
78.1,0,27
78.2,0,27
78.3,0,27
78.4,0,27
78.5,0,27
78.6,0,27
78.7,0,27
78.8,0,27
78.9,0,27
79,0,27
79.1,0,27
79.2,0,27
79.3,0,27
79.4,0,27
79.5,0,27
79.6,0,27
79.7,0,27
79.8,0,27
79.9,0,27
80,0,27
80.1,0,27
80.2,0,27
80.3,0,27
80.4,0,27
80.5,0,27
80.6,0,27
80.7,0,27
80.8,0,27
80.9,0,27
81,0,27
81.1,0,27
81.2,0,27
81.3,0,27
81.4,0,27
81.5,0,27
81.6,0,27
81.7,0,27
81.8,0,26
81.9,0,26
82,0,26
82.1,0,26
82.2,0,26
82.3,0,26
82.4,0,26
82.5,0,26
82.6,0,26
82.7,0,26
82.8,0,26
82.9,0,26
83,0,26
83.1,0,26
83.2,0,26
83.3,0,26
83.4,0,26
83.5,0,26
83.6,0,26
83.7,0,26
83.8,0,26
83.9,0,26
84,0,26
84.1,0,26
84.2,0,26
84.3,0,26
84.4,0,26
84.5,0,26
84.6,0,26
84.7,0,26
84.8,0,26
84.9,0,26
85,0,26
85.1,0,26
85.2,0,26
85.3,0,26
85.4,0,26
85.5,0,26
85.6,0,26
85.7,0,26
85.8,0,26
85.9,0,26
86,0,26
86.1,0,26
86.2,0,26
86.3,0,26
86.4,0,26
86.5,0,26
86.6,0,26
86.7,0,26
86.8,0,26
86.9,0,25
87,0,25
87.1,0,25
87.2,0,26
87.3,0,26
87.4,0,26
87.5,0,25
87.6,0,25
87.7,0,25
87.8,0,25
87.9,0,25
88,0,25
88.1,0,25
88.2,0,25
88.3,0,25
88.4,0,25
88.5,0,25
88.6,0,25
88.7,0,25
88.8,0,25
88.9,0,25
89,0,25
89.1,0,25
89.2,0,25
89.3,0,25
89.4,0,25
89.5,0,25
89.6,0,25
89.7,0,25
89.8,0,25
89.9,0,25
90,0,24
90.1,0,24
90.2,0,24
90.3,0,25
90.4,0,25
90.5,0,25
90.6,0,25
90.7,0,25
90.8,0,24
90.9,0,24
91,0,25
91.1,0,25
91.2,0,25
91.3,0,25
91.4,0,25
91.5,0,25
91.6,0,25
91.7,0,25
91.8,0,25
91.9,0,12
92,0,12
92.1,0,12
92.2,0,12
92.3,0,12
92.4,0,12
92.5,0,12
92.6,0,12
92.7,0,24
92.8,0,24
92.9,0,23
93,0,23
93.1,0,24
93.2,0,24
93.3,0,24
93.4,0,24
93.5,0,24
93.6,0,24
93.7,0,24
93.8,0,24
93.9,0,11
94,0,11
94.1,0,11
94.2,0,24
94.3,0,24
94.4,0,24
94.5,0,24
94.6,0,24
94.7,0,24
94.8,0,24
94.9,0,24
95,0,11
95.1,0,11
95.2,0,11
95.3,0,11
95.4,0,23
95.5,0,23
95.6,0,23
95.7,0,23
95.8,0,23
95.9,0,23
96,0,23
96.1,0,23
96.2,0,23
96.3,0,23
96.4,0,23
96.5,0,23
96.6,0,23
96.7,0,23
96.8,0,23
96.9,0,23
97,0,23
97.1,0,23
97.2,0,23
97.3,0,23
97.4,0,23
97.5,0,23
97.6,0,23
97.7,0,23
97.8,0,23
97.9,0,23
98,0,23
98.1,0,23
98.2,0,23
98.3,0,23
98.4,0,23
98.5,0,23
98.6,0,23
98.7,0,23
98.8,0,23
98.9,0,23
99,0,23
99.1,0,23
99.2,0,23
99.3,0,23
99.4,0,23
99.5,0,22
99.6,0,22
99.7,0,22
99.8,0,22
99.9,0,22
100,0,22
100.1,0,22
100.2,0,22
100.3,0,22
100.4,0,22
100.5,0,22
100.6,0,22
100.7,0,22
100.8,0,22
100.9,0,22
101,0,22
101.1,0,22
101.2,0,22
101.3,0,22
101.4,0,22
101.5,0,22
101.6,0,22
101.7,0,22
101.8,0,22
101.9,0,22
102,0,22
102.1,0,22
102.2,0,22
102.3,0,22
102.4,0,22
102.5,0,22
102.6,0,22
102.7,0,22
102.8,0,22
102.9,0,22
103,0,22
103.1,0,22
103.2,0,22
103.3,0,21
103.4,0,21
103.5,0,21
103.6,0,21
103.7,0,21
103.8,0,21
103.9,0,21
104,0,21
104.1,0,21
104.2,0,21
104.3,0,21
104.4,0,21
104.5,0,21
104.6,0,21
104.7,0,21
104.8,0,21
104.9,0,21
105,0,21
105.1,0,21
105.2,0,21
105.3,0,21
105.4,0,21
105.5,0,21
105.6,0,21
105.7,0,21
105.8,0,21
105.9,0,21
106,0,21
106.1,0,21
106.2,0,21
106.3,0,21
106.4,0,21
106.5,0,21
106.6,0,21
106.7,0,21
106.8,0,21
106.9,0,21
107,0,21
107.1,0,21
107.2,0,21
107.3,0,21
107.4,0,21
107.5,0,21
107.6,0,21
107.7,0,21
107.8,0,21
107.9,0,21
108,0,21
108.1,0,21
108.2,0,21
108.3,0,21
108.4,0,21
108.5,0,21
108.6,0,21
108.7,0,21
108.8,0,21
108.9,0,21
109,0,21
109.1,0,21
109.2,0,21
109.3,0,21
109.4,0,20
109.5,0,20
109.6,0,20
109.7,0,21
109.8,0,21
109.9,0,21
110,0,21
110.1,0,21
110.2,0,21
110.3,0,21
110.4,0,21
110.5,0,21
110.6,0,21
110.7,0,20
110.8,0,20
110.9,0,20
111,0,20
111.1,0,20
111.2,0,20
111.3,0,20
111.4,0,20
111.5,0,20
111.6,0,20
111.7,0,20
111.8,0,20
111.9,0,20
112,0,20
112.1,0,20
112.2,0,20
112.3,0,20
112.4,0,20
112.5,0,20
112.6,0,20
112.7,0,20
112.8,0,20
112.9,0,20
113,0,20
113.1,0,20
113.2,0,20
113.3,0,20
113.4,0,20
113.5,0,20
113.6,0,20
113.7,0,20
113.8,0,20
113.9,0,20
114,0,20
114.1,0,20
114.2,0,20
114.3,0,20
114.4,0,20
114.5,0,20
114.6,0,20
114.7,0,20
114.8,0,20
114.9,0,20
115,0,20
115.1,0,20
115.2,0,20
115.3,0,20
115.4,0,21
115.5,0,21
115.6,0,21
115.7,0,21
115.8,0,20
115.9,0,20
116,0,20
116.1,0,20
116.2,0,20
116.3,0,20
116.4,0,20
116.5,0,20
116.6,0,20
116.7,0,20
116.8,0,20
116.9,0,20
117,0,19
117.1,0,19
117.2,0,19
117.3,0,19
117.4,0,19
117.5,0,19
117.6,0,19
117.7,0,19
117.8,0,19
117.9,0,19
118,0,19
118.1,0,19
118.2,0,19
118.3,0,19
118.4,0,19
118.5,0,19
118.6,0,19
118.7,0,19
118.8,0,19
118.9,0,19
119,0,19
119.1,0,18
119.2,0,18
119.3,0,18
119.4,0,18
119.5,0,18
119.6,0,18
119.7,0,18
119.8,0,18
119.9,0,18
120,0,18
120.1,0,18
120.2,0,18
120.3,0,18
120.4,0,18
120.5,0,18
120.6,0,18
120.7,0,18
120.8,0,18
120.9,0,17
121,0,17
121.1,0,17
121.2,0,17
121.3,0,17
121.4,0,17
121.5,0,17
121.6,0,17
121.7,0,17
121.8,0,17
121.9,0,17
122,0,16
122.1,0,16
122.2,0,16
122.3,0,16
122.4,0,16
122.5,0,16
122.6,0,16
122.7,0,16
122.8,0,16
122.9,0,16
123,0,16
123.1,0,16
123.2,0,16
123.3,0,16
123.4,0,16
123.5,0,16
123.6,0,16
123.7,0,16
123.8,0,16
123.9,0,16
124,0,16
124.1,0,16
124.2,0,16
124.3,0,16
124.4,0,16
124.5,0,16
124.6,0,16
124.7,0,16
124.8,0,16
124.9,0,16
125,0,16
125.1,0,16
125.2,0,16
125.3,0,16
125.4,0,16
125.5,0,16
125.6,0,16
125.7,0,16
125.8,0,16
125.9,0,16
126,0,16
126.1,0,16
126.2,0,16
126.3,0,16
126.4,0,16
126.5,0,16
126.6,0,16
126.7,0,16
126.8,0,16
126.9,0,16
127,0,16
127.1,0,16
127.2,0,15
127.3,0,15
127.4,0,15
127.5,0,15
127.6,0,15
127.7,0,15
127.8,0,15
127.9,0,15
128,0,15
128.1,0,15
128.2,0,15
128.3,0,15
128.4,0,15
128.5,0,15
128.6,0,15
128.7,0,15
128.8,0,15
128.9,0,15
129,0,15
129.1,0,15
129.2,0,15
129.3,0,15
129.4,0,15
129.5,0,15
129.6,0,15
129.7,0,15
129.8,0,15
129.9,0,15
130,0,15
130.1,0,15
130.2,0,15
130.3,0,15
130.4,0,15
130.5,0,15
130.6,0,15
130.7,0,15
130.8,0,15
130.9,0,15
131,0,15
131.1,0,15
131.2,0,15
131.3,0,15
131.4,0,15
131.5,0,15
131.6,0,15
131.7,0,15
131.8,0,15
131.9,0,14
132,0,14
132.1,0,14
132.2,0,15
132.3,0,15
132.4,0,15
132.5,0,15
132.6,0,15
132.7,0,15
132.8,0,15
132.9,0,15
133,0,15
133.1,0,15
133.2,0,15
133.3,0,15
133.4,0,15
133.5,0,14
133.6,0,14
133.7,0,14
133.8,0,14
133.9,0,14
134,0,14
134.1,0,14
134.2,0,14
134.3,0,14
134.4,0,14
134.5,0,14
134.6,0,14
134.7,0,14
134.8,0,14
134.9,480,14
135,480,14
135.1,480,14
135.2,480,14
135.3,480,14
135.4,480,14
135.5,480,14
135.6,480,14
135.7,480,15
135.8,480,15
135.9,2760,15
136,2760,15
136.1,2760,18
136.2,2760,18
136.3,2760,18
136.4,2760,21
136.5,2760,21
136.6,2760,21
136.7,2760,23
136.8,2760,23
136.9,3600,23
137,3600,25
137.1,3600,25
137.2,3600,25
137.3,3600,27
137.4,3600,27
137.5,3600,29
137.6,3600,30
137.7,3600,30
137.8,3600,31
137.9,3000,31
138,3000,31
138.1,3000,31
138.2,3000,31
138.3,3000,31
138.4,3000,31
138.5,3000,31
138.6,3000,30
138.7,3000,30
138.8,3000,30
138.9,3000,31
139,600,31
139.1,600,31
139.2,600,31
139.3,600,31
139.4,600,31
139.5,600,31
139.6,600,31
139.7,600,31
139.8,600,31
139.9,120,30
140,120,30
140.1,120,30
140.2,120,31
140.3,120,31
140.4,120,30
140.5,120,30
140.6,120,30
140.7,120,30
140.8,120,30
140.9,0,30
141,0,30
141.1,0,30
141.2,0,30
141.3,0,30
141.4,0,30
141.5,0,30
141.6,0,30
141.7,0,30
141.8,0,30
141.9,0,30
142,0,30
142.1,0,30
142.2,0,30
142.3,0,30
142.4,0,30
142.5,0,30
142.6,0,30
142.7,0,30
142.8,0,29
142.9,0,29
143,0,29
143.1,0,29
143.2,0,29
143.3,0,29
143.4,0,29
143.5,0,29
143.6,0,29
143.7,0,29
143.8,0,29
143.9,0,29
144,0,29
144.1,0,29
144.2,0,29
144.3,0,29
144.4,0,29
144.5,0,29
144.6,0,29
144.7,0,29
144.8,0,29
144.9,0,29
145,0,29
145.1,0,29
145.2,0,29
145.3,0,29
145.4,0,29
145.5,0,29
145.6,0,29
145.7,0,28
145.8,0,28
145.9,0,28
146,0,28
146.1,0,28
146.2,0,28
146.3,0,28
146.4,0,28
146.5,0,28
146.6,0,28
146.7,0,28
146.8,0,28
146.9,0,28
147,0,28
147.1,0,28
147.2,0,28
147.3,0,27
147.4,0,27
147.5,0,28
147.6,0,28
147.7,0,28
147.8,0,28
147.9,0,28
148,0,28
148.1,0,28
148.2,0,28
148.3,0,28
148.4,0,27
148.5,0,27
148.6,0,27
148.7,0,27
148.8,0,27
148.9,0,27
149,0,27
149.1,0,27
149.2,0,27
149.3,0,27
149.4,0,27
149.5,0,27
149.6,0,27
149.7,0,27
149.8,0,27
149.9,0,27
150,0,27
150.1,0,27
150.2,0,27
150.3,0,27
150.4,0,27
150.5,0,27
150.6,0,27
150.7,0,27
150.8,0,27
150.9,0,27
151,0,27
151.1,0,26
151.2,0,26
151.3,0,26
151.4,0,26
151.5,0,26
151.6,0,26
151.7,0,26
151.8,0,26
151.9,0,26
152,0,26
152.1,0,26
152.2,0,26
152.3,0,26
152.4,0,26
152.5,0,26
152.6,0,26
152.7,0,26
152.8,0,26
152.9,0,26
153,0,26
153.1,0,26
153.2,0,26
153.3,0,26
153.4,0,26
153.5,0,26
153.6,0,25
153.7,0,25
153.8,0,25
153.9,0,25
154,0,25
154.1,0,25
154.2,0,25
154.3,0,25
154.4,0,25
154.5,0,25
154.6,0,25
154.7,0,25
154.8,0,25
154.9,0,25
155,0,25
155.1,0,25
155.2,0,25
155.3,0,25
155.4,0,25
155.5,0,25
155.6,0,25
155.7,0,25
155.8,0,25
155.9,0,25
156,0,25
156.1,0,25
156.2,0,25
156.3,0,25
156.4,0,25
156.5,0,25
156.6,0,24
156.7,0,24
156.8,0,24
156.9,0,24
157,0,24
157.1,0,24
157.2,0,24
157.3,0,24
157.4,0,24
157.5,0,24
157.6,0,24
157.7,0,24
157.8,0,24
157.9,0,24
158,0,24
158.1,0,24
158.2,0,24
158.3,0,24
158.4,0,24
158.5,0,24
158.6,0,24
158.7,0,24
158.8,0,24
158.9,0,24
159,0,24
159.1,0,24
159.2,0,24
159.3,0,24
159.4,0,24
159.5,0,24
159.6,0,24
159.7,0,24
159.8,0,24
159.9,0,24
160,0,24
160.1,0,23
160.2,0,23
160.3,0,23
160.4,0,23
160.5,0,23
160.6,0,23
160.7,0,23
160.8,0,23
160.9,0,23
161,0,23
161.1,0,23
161.2,0,23
161.3,0,23
161.4,0,23
161.5,0,23
161.6,0,23
161.7,0,23
161.8,0,23
161.9,0,23
162,0,23
162.1,0,23
162.2,0,23
162.3,0,23
162.4,0,23
162.5,0,23
162.6,0,23
162.7,0,23
162.8,0,23
162.9,0,23
163,0,23
163.1,0,23
163.2,0,23
163.3,0,23
163.4,0,22
163.5,0,22
163.6,0,22
163.7,0,22
163.8,0,22
163.9,0,22
164,0,22
164.1,0,22
164.2,0,22
164.3,0,22
164.4,0,22
164.5,0,22
164.6,0,22
164.7,0,22
164.8,0,22
164.9,0,22
165,0,22
165.1,0,22
165.2,0,22
165.3,0,22
165.4,0,22
165.5,0,22
165.6,0,22
165.7,0,22
165.8,0,22
165.9,0,22
166,0,22
166.1,0,22
166.2,0,22
166.3,0,22
166.4,0,21
166.5,0,21
166.6,0,21
166.7,0,21
166.8,480,21
166.9,480,21
167,480,21
167.1,480,21
167.2,480,21
167.3,480,21
167.4,480,21
167.5,480,21
167.6,480,22
167.7,480,22
167.8,3000,22
167.9,3000,24
168,3000,24
168.1,3000,26
168.2,3000,26
168.3,3000,28
168.4,3000,28
168.5,3000,28
168.6,3000,29
168.7,3000,29
168.8,3960,31
168.9,3960,31
169,3960,32
169.1,3960,32
169.2,3960,32
169.3,3960,32
169.4,3960,32
169.5,3960,32
169.6,3960,32
169.7,3960,31
169.8,960,31
169.9,960,31
170,960,31
170.1,960,31
170.2,960,31
170.3,960,31
170.4,960,31
170.5,960,31
170.6,960,31
170.7,960,31
170.8,240,15
170.9,240,15
171,240,31
171.1,240,31
171.2,240,31
171.3,240,31
171.4,240,31
171.5,240,31
171.6,240,31
171.7,240,31
171.8,0,31
171.9,0,31
172,0,31
172.1,0,15
172.2,0,15
172.3,0,31
172.4,0,31
172.5,0,31
172.6,0,31
172.7,0,31
172.8,0,31
172.9,0,30
173,0,30
173.1,0,30
173.2,0,30
173.3,0,30
173.4,0,30
173.5,0,30
173.6,0,30
173.7,0,30
173.8,0,30
173.9,0,30
174,0,30
174.1,0,30
174.2,0,29
174.3,0,29
174.4,0,29
174.5,0,29
174.6,0,29
174.7,0,14
174.8,0,14
174.9,0,14
175,0,14
175.1,0,14
175.2,0,14
175.3,0,14
175.4,0,14
175.5,0,14
175.6,0,14
175.7,0,14
175.8,0,29
175.9,0,29
176,0,29
176.1,0,29
176.2,0,14
176.3,0,14
176.4,0,29
176.5,0,29
176.6,0,29
176.7,0,29
176.8,0,29
176.9,0,29
177,0,29
177.1,0,29
177.2,0,29
177.3,0,29
177.4,0,29
177.5,0,29
177.6,0,29
177.7,0,14
177.8,0,14
177.9,0,14
178,0,14
178.1,0,14
178.2,0,14
178.3,0,14
178.4,0,14
178.5,0,28
178.6,0,28
178.7,0,28
178.8,0,28
178.9,0,27
179,0,27
179.1,0,27
179.2,0,27
179.3,0,28
179.4,0,28
179.5,0,28
179.6,0,28
179.7,0,28
179.8,0,28
179.9,0,28
180,0,28
180.1,0,28
180.2,0,28
180.3,0,28
180.4,0,28
180.5,0,28
180.6,0,28
180.7,0,28
180.8,0,28
180.9,0,28
181,0,27
181.1,0,27
181.2,0,27
181.3,0,27
181.4,0,27
181.5,0,26
181.6,0,26
181.7,0,27
181.8,0,27
181.9,0,27
182,0,27
182.1,0,27
182.2,0,27
182.3,0,27
182.4,0,27
182.5,0,27
182.6,0,27
182.7,0,27
182.8,0,27
182.9,0,27
183,0,27
183.1,0,26
183.2,0,26
183.3,0,26
183.4,0,26
183.5,0,26
183.6,0,26
183.7,0,26
183.8,0,26
183.9,0,26
184,0,26
184.1,0,26
184.2,0,25
184.3,0,25
184.4,0,26
184.5,0,26
184.6,0,26
184.7,0,26
184.8,0,26
184.9,0,26
185,0,26
185.1,0,8
185.2,0,8
185.3,0,8
185.4,0,26
185.5,0,26
185.6,0,26
185.7,0,26
185.8,0,26
185.9,0,26
186,0,26
186.1,0,26
186.2,0,26
186.3,0,26
186.4,0,24
186.5,0,24
186.6,0,24
186.7,0,24
186.8,0,24
186.9,0,12
187,0,12
187.1,0,25
187.2,0,25
187.3,0,25
187.4,0,25
187.5,0,25
187.6,0,25
187.7,0,25
187.8,0,25
187.9,0,25
188,0,25
188.1,0,25
188.2,0,25
188.3,0,25
188.4,0,25
188.5,0,25
188.6,0,25
188.7,0,25
188.8,0,25
188.9,0,25
189,0,24
189.1,0,24
189.2,0,25
189.3,0,25
189.4,0,25
189.5,0,24
189.6,0,24
189.7,0,23
189.8,0,23
189.9,0,23
190,0,24
190.1,0,24
190.2,0,24
190.3,0,24
190.4,0,24
190.5,0,12
190.6,0,12
190.7,0,12
190.8,0,12
190.9,0,12
191,0,12
191.1,0,11
191.2,0,11
191.3,0,24
191.4,0,24
191.5,0,24
191.6,0,24
191.7,0,24
191.8,0,24
191.9,0,24
192,0,24
192.1,0,24
192.2,0,24
192.3,0,24
192.4,0,24
192.5,0,24
192.6,0,24
192.7,0,11
192.8,0,11
192.9,0,11
193,0,24
193.1,0,24
193.2,0,23
193.3,0,23
193.4,0,23
193.5,0,23
193.6,0,23
193.7,0,23
193.8,0,23
193.9,0,23
194,0,23
194.1,0,23
194.2,0,23
194.3,0,23
194.4,0,11
194.5,0,11
194.6,0,23
194.7,0,23
194.8,0,23
194.9,0,23
195,0,23
195.1,0,23
195.2,0,23
195.3,0,23
195.4,0,23
195.5,0,23
195.6,0,23
195.7,0,23
195.8,0,23
195.9,0,23
196,0,11
196.1,0,11
196.2,0,11
196.3,0,11
196.4,0,22
196.5,0,22
196.6,0,22
196.7,0,22
196.8,0,22
196.9,0,22
197,0,22
197.1,0,22
197.2,0,22
197.3,0,22
197.4,0,22
197.5,0,22
197.6,0,22
197.7,0,22
197.8,0,22
197.9,0,22
198,0,22
198.1,0,22
198.2,0,22
198.3,0,22
198.4,0,22
198.5,0,22
198.6,0,21
198.7,0,21
198.8,0,21
198.9,0,21
199,0,22
199.1,0,22
199.2,0,22
199.3,0,21
199.4,0,21
199.5,0,21
199.6,0,21
199.7,0,21
199.8,0,21
199.9,0,21
200,0,21
200.1,0,21
200.2,0,21
200.3,0,21
200.4,0,21
200.5,0,21
200.6,0,21
200.7,0,21
200.8,0,21
200.9,0,21
201,0,21
201.1,0,21
201.2,0,21
201.3,0,21
201.4,0,21
201.5,0,21
201.6,0,21
201.7,0,21
201.8,0,21
201.9,0,21
202,0,21
202.1,0,21
202.2,0,21
202.3,0,21
202.4,0,21
202.5,0,21
202.6,0,21
202.7,0,21
202.8,0,21
202.9,0,21
203,0,21
203.1,0,21
203.2,0,21
203.3,0,21
203.4,0,21
203.5,0,21
203.6,0,21
203.7,0,21
203.8,0,21
203.9,0,21
204,0,21
204.1,0,20
204.2,0,20
204.3,0,20
204.4,0,20
204.5,0,20
204.6,0,20
204.7,0,20
204.8,0,20
204.9,0,20
205,0,20
205.1,0,20
205.2,0,20
205.3,0,20
205.4,0,20
205.5,0,20
205.6,0,20
205.7,0,20
205.8,0,20
205.9,0,20
206,0,20
206.1,0,20
206.2,0,20
206.3,0,20
206.4,0,20
206.5,0,20
206.6,0,20
206.7,0,20
206.8,0,20
206.9,0,20
207,0,20
207.1,0,20
207.2,0,19
207.3,0,19
207.4,0,19
207.5,0,19
207.6,0,20
207.7,0,20
207.8,0,20
207.9,0,20
208,0,19
208.1,0,19
208.2,0,19
208.3,0,19
208.4,0,19
208.5,0,19
208.6,0,19
208.7,0,19
208.8,0,19
208.9,0,19
209,0,19
209.1,0,19
209.2,0,19
209.3,0,19
209.4,0,19
209.5,0,19
209.6,0,19
209.7,0,19
209.8,0,19
209.9,0,19
210,0,19
210.1,0,19
210.2,0,19
210.3,0,19
210.4,0,19
210.5,0,19
210.6,0,19
210.7,0,19
210.8,0,19
210.9,0,19
211,0,19
211.1,0,19
211.2,0,19
211.3,0,19
211.4,0,19
211.5,0,19
211.6,0,19
211.7,0,19
211.8,0,19
211.9,0,19
212,0,19
212.1,0,19
212.2,0,19
212.3,0,19
212.4,0,18
212.5,0,18
212.6,0,18
212.7,0,18
212.8,0,18
212.9,0,18
213,0,18
213.1,0,18
213.2,0,18
213.3,0,18
213.4,0,18
213.5,0,18
213.6,0,18
213.7,0,18
213.8,0,18
213.9,0,18
214,0,18
214.1,0,18
214.2,0,18
214.3,0,18
214.4,0,18
214.5,0,18
214.6,0,18
214.7,0,18
214.8,0,18
214.9,0,18
215,0,18
215.1,0,18
215.2,0,18
215.3,0,18
215.4,0,18
215.5,0,18
215.6,0,18
215.7,0,18
215.8,0,18
215.9,0,18
216,0,18
216.1,0,18
216.2,0,18
216.3,0,18
216.4,0,18
216.5,0,18
216.6,0,18
216.7,0,18
216.8,0,18
216.9,0,18
217,0,18
217.1,0,18
217.2,0,18
217.3,0,18
217.4,0,18
217.5,0,18
217.6,0,18
217.7,0,17
217.8,0,17
217.9,0,17
218,0,17
218.1,0,17
218.2,0,17
218.3,0,17
218.4,0,17
218.5,0,17
218.6,0,17
218.7,0,17
218.8,0,17
218.9,0,17
219,0,17
219.1,0,17
219.2,0,17
219.3,0,17
219.4,0,17
219.5,0,17
219.6,0,17
219.7,0,17
219.8,0,17
219.9,0,17
220,0,17
220.1,0,17
220.2,0,17
220.3,0,17
220.4,0,17
220.5,0,17
220.6,0,17
220.7,0,17
220.8,0,17
220.9,0,17
221,0,17
221.1,0,17
221.2,0,17
221.3,0,17
221.4,0,17
221.5,0,17
221.6,0,17
221.7,0,17
221.8,0,17
221.9,0,17
222,0,17
222.1,0,17
222.2,0,17
222.3,0,17
222.4,0,17
222.5,0,17
222.6,0,17
222.7,0,17
222.8,0,17
222.9,0,17
223,0,17
223.1,0,17
223.2,0,17
223.3,0,17
223.4,0,17
223.5,0,17
223.6,0,17
223.7,0,16
223.8,0,16
223.9,0,16
224,0,16
224.1,0,16
224.2,0,16
224.3,0,16
224.4,0,16
224.5,0,16
224.6,0,16
224.7,0,16
224.8,0,16
224.9,0,16
225,0,16
225.1,0,16
225.2,0,16
225.3,0,16
225.4,0,16
225.5,0,16
225.6,0,16
225.7,0,16
225.8,0,16
225.9,0,16
226,0,16
226.1,0,16
226.2,0,16
226.3,0,16
226.4,0,16
226.5,0,16
226.6,0,16
226.7,0,16
226.8,0,16
226.9,0,16
227,0,16
227.1,0,16
227.2,0,16
227.3,0,16
227.4,0,16
227.5,0,16
227.6,0,16
227.7,0,16
227.8,0,16
227.9,0,16
228,0,16
228.1,0,16
228.2,0,16
228.3,0,16
228.4,0,16
228.5,0,15
228.6,0,15
228.7,0,15
228.8,0,15
228.9,0,15
229,0,15
229.1,0,15
229.2,0,15
229.3,0,15
229.4,0,15
229.5,0,15
229.6,0,15
229.7,0,15
229.8,0,15
229.9,0,15
230,0,15
230.1,0,15
230.2,0,15
230.3,0,15
230.4,0,15
230.5,0,15
230.6,0,15
230.7,0,15
230.8,0,15
230.9,0,15
231,0,15
231.1,0,15
231.2,0,15
231.3,0,15
231.4,0,15
231.5,0,15
231.6,0,15
231.7,0,15
231.8,0,15
231.9,0,15
232,0,15
232.1,0,15
232.2,0,15
232.3,0,15
232.4,0,15
232.5,0,15
232.6,0,15
232.7,0,15
232.8,0,15
232.9,0,15
233,0,15
233.1,0,15
233.2,0,15
233.3,0,15
233.4,0,15
233.5,0,15
233.6,0,15
233.7,0,15
233.8,0,15
233.9,0,15
234,0,15
234.1,0,15
234.2,0,15
234.3,0,15
234.4,0,15
234.5,0,15
234.6,0,15
234.7,0,15
234.8,0,15
234.9,0,15
235,0,15
235.1,0,15
235.2,0,15
235.3,0,15
235.4,0,15
235.5,0,15
235.6,0,14
235.7,0,14
235.8,0,14
235.9,0,14
236,0,14
236.1,0,14
236.2,0,14
236.3,0,14
236.4,0,14
236.5,0,14
236.6,0,14
236.7,0,14
236.8,0,14
236.9,0,14
237,0,14
237.1,0,14
237.2,0,14
237.3,0,14
237.4,0,14
237.5,0,14
237.6,0,14
237.7,0,14
237.8,0,14
237.9,0,14
238,0,14
238.1,0,14
238.2,0,14
238.3,0,14
238.4,0,14
238.5,0,14
238.6,0,14
238.7,0,14
238.8,0,14
238.9,0,14
239,0,14
239.1,0,14
239.2,0,14
239.3,0,14
239.4,0,14
239.5,0,14
239.6,120,14
239.7,120,14
239.8,120,14
239.9,120,14
240,120,14
240.1,120,14
240.2,120,14
240.3,120,14
240.4,120,14
240.5,2040,14
240.6,2040,14
240.7,2040,14
240.8,2040,14
240.9,2040,14
241,2040,17
241.1,2040,17
241.2,2040,17
241.3,2040,17
241.4,2040,0
241.5,2040,0
241.6,3360,22
241.7,3360,22
241.8,3360,24
241.9,3360,24
242,3360,24
242.1,3360,26
242.2,3360,26
242.3,3360,26
242.4,3360,28
242.5,3240,29
242.6,3240,29
242.7,3240,29
242.8,3240,29
242.9,3240,29
243,3240,29
243.1,3240,29
243.2,3240,29
243.3,3240,29
243.4,3240,29
243.5,840,29
243.6,840,29
243.7,840,29
243.8,840,29
243.9,840,29
244,840,29
244.1,840,29
244.2,840,29
244.3,840,29
244.4,840,29
244.5,120,29
244.6,120,27
244.7,120,27
244.8,120,27
244.9,120,28
245,120,28
245.1,120,28
245.2,120,28
245.3,120,28
245.4,120,28
245.5,0,28
